id|name|start|end|location_id|school_id|season_id|url|special_message|created|updated|active|insurance|venue|photo_password|medical_report|photo_url|registration|public_price|show_payment_parent|show_rebate_parent|reminder_camp_days|reminder_discount_days|end_registration|start_registration|special_message_admin|show_paypal_button|paypal_button|currency_id|occupancy_camp|show_payment_order
20208|Montessori de la Condesa Nov. 2016|2016-11-14 07:00:00-06|2016-11-18 18:00:00-06|9|75|9|http://www.kincamp.com/mdlc|<p>El costo del campamento es de $6,000 pesos (Seis&nbsp;mil pesos 00/100MN).</p>\n\n<p>Fechas de pago:</p>\n\n<p>1er fecha de pago 15 de septiembre</p>\n\n<p>2da fecha de pago 30 de septiembre</p>\n\n<p>3er fecha de pago 17 de Octubre</p>\n\n<p>4ta fecha de pago 31 de Octubre</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>\n|2016-06-22|2016-11-13|t|150000|el colegio|kincampmdlc|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20240|CCM 3ro. Sec. Junio 2017|2017-06-06 06:30:00-05|2017-06-09 18:00:00-05|32|50|53|http://www.kincamp.com/ccm|<p>El costo del campamento es de $5,500 pesos (Cinco mil quinientos pesos 00/100MN).</p>\n\n<p><strong>​Fechas de pago:​</strong></p>\n\n<p>&middot; &nbsp; &nbsp; &nbsp; 1er pago $2,000 / 3 de Abril de 2017&nbsp;<strong>(inscripci&oacute;n)</strong></p>\n\n<p>&middot; &nbsp; &nbsp; &nbsp; 2do pago $2,000 / 2 de Mayo de 2017</p>\n\n<p>&middot; &nbsp; &nbsp; &nbsp; 3er pago $1,500 / &nbsp;30 de Mayo de 2017</p>\n\n<p>&middot; &nbsp; &nbsp; &nbsp; Fecha l&iacute;mite de pago martes 30 de Mayo de 2017</p>\n\n<p><strong>Ponemos a tu disposici&oacute;n 2 formas de pago:</strong></p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>\n|2016-09-07|2017-12-21|t|150000|el colegio|kincampccm|||t|5500|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20347|Chiaravalle Primaria Octubre 2017|2017-10-23 07:00:00-05|2017-10-27 18:00:00-05|32|134|52|http://www.kincamp.com/chiaravalle||2017-08-24|2018-08-15|f|150000|el colegio|kincampchiaravalle|||f|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20288|Emmanuel Mounier Febrero 2017|2017-02-21 07:30:00-06|2017-02-23 18:00:00-06|45|21|51|http://www.kincamp.com/mounier|<p>El costo del campamento es de $3,750 pesos (Tres mil setecientos&nbsp;cincuenta pesos&nbsp;00/100MN).</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>\n|2017-01-02|2017-02-20|t|150000|el colegio|kincampmounier|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20276|Moliere Marzo 2017 |2017-03-27 06:30:00-06|2017-03-31 18:00:00-06|32|129|51|http://www.kincamp.com/moliere|<p>El costo del campamento es de $5,200&nbsp;pesos (Cinco mil doscientos pesos 00/100MN)</p>\n\n<p>El pago se realiza directamente en el colegio.</p>\n|2016-11-17|2017-03-27|t|150000|el colegio|kincampmoliere|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20289|Marymount 6to. Marzo 2017|2017-05-16 06:30:00-05|2017-05-18 17:00:00-05||65|51|http://www.kincamp.com/marymount||2017-01-02|2017-05-15|t|150000|el colegio|kincampmarymount|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20280|Make it Happen|2016-12-09 07:00:00-06|2016-12-09 23:00:00-06||119|9|||2016-11-25|2016-12-09|t|0|-|no|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20356|Capacitación Segundo Semestre Sept. 2017|2017-09-09 07:00:00-05|2017-09-10 20:00:00-05|32|119|52|||2017-09-06|2017-09-07|t|150000|Fuente de la Cibeles|kincampero|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20452|Kin Corp: IBM Día de la Familia Oct. 2018|2018-10-13 07:00:00-05|2018-10-13 18:00:00-05||119|57|http://www.kincamp.com||2018-08-16|2022-10-03|t|0|-|-|||t|0|f|f|15|15|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20352|Greengates F2 - June 2018|2018-06-25 08:30:00-05|2018-06-27 17:00:00-05|32|22|55|http://www.kincamp.com/greengates||2017-08-25|2022-10-03|t|150000|at school|kincampgreengates|||f|3900|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20349|Greengates J4 - May 2018|2018-05-21 08:00:00-05|2018-05-24 17:00:00-05|45|22|55|http://www.kincamp.com/greengates||2017-08-25|2022-10-03|t|0|at school|kincampgreengates|||t|5684|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20272|Marymount Prepa Marzo 2017|2017-03-17 06:30:00-06|2017-03-20 18:00:00-06|25|65|51|http://www.grupo-kin.com/marymount|<p>El costo del campamento es de $6,500 pesos (Seis mil quinientos pesos 00/100MN).&nbsp;</p>\n\n<p>&nbsp;</p>\n\n<p>1er pago $2,000 15 de Noviembre 2016</p>\n\n<p>2do pago $1,500 15 de Diciembre 2016</p>\n\n<p>3er pago $1,500 16 de Enero 2017</p>\n\n<p>4to pago $1,500 15 de Febrero de 2017</p>\n\n<p>Fecha limite de inscripci&oacute;n viernes 3 de Marzo2017</p>\n\n<p>&nbsp;</p>\n\n<p>Ponemos a su disposici&oacute;n 2 formas de pago.</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a&nbsp;<a href="mailto:pagos@kincamp.com" target="_blank">pagos@kincamp.com</a>&nbsp;indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>\n|2016-11-04|2017-03-17|t|150000|el colegio|kincampmarymount|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20340|Capacitación PITS Octubre 2017|2017-10-07 09:30:00-05|2017-10-07 15:00:00-05||119|52|||2017-08-14|2017-10-06|t||la oficina|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20279|Kincorp: GNP Dic. 2016|2016-12-13 07:30:00-06|2016-12-13 14:00:00-06||119|9|||2016-11-25|2016-12-09|t|0|Plaza GNP|no|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20238|Eton 6to. Mayo 2017|2017-05-15 06:30:00-05|2017-05-19 12:30:00-05|32|20|51|http://www.kincamp.com/eton|<p>El costo es de $7,250 pesos y se paga directamente en el colegio.</p>\n|2016-09-07|2017-05-16|t|150000|el colegio|kincampeton|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20295|Liceo Franco Mexicano 6to. primaria Abril 2017 |2017-04-03 07:00:00-05|2017-04-07 15:00:00-05|42|43|51|http://www.kincamp.com/lfm||2017-01-26|2017-04-03|t|150000|el colegio|kincamplfm|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20299|London 3ro. Secundaria Marzo 2017|2017-03-27 05:30:00-06|2017-03-31 18:00:00-06|25|10|51|http://www.kincamp.com/london||2017-02-01|2017-03-27|t|150000|el colegio|kincamplondon||El costo es de $7,000 (siete mil pesos 00/100 M.N.)\n\nSe paga directamente en el colegio. |t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20281|Carmen Salles 3ro. Sec. Abril 2017|2017-04-29 06:30:00-05|2017-05-01 18:00:00-05|32|122|51|http://www.kincamp.com/carmensalles|<p>El campamento tiene un costo de $3,900 pesos. Se paga directamente con el comit&eacute; organizador.</p>\n\n<p>La fecha l&iacute;mite de pago y registro es el Jueves 16 de Marzo del 2017</p>\n|2016-12-01|2017-04-25|t|150000|el colegio|kincampcarmensalles|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20664|Social - Voluntariado (Posada)|2019-12-07 09:00:00-06|2019-12-07 15:00:00-06||119|60|||2019-11-13|2022-10-03|t|0|psiquiátrico infantil|no hay|||t|0|f|f|15|15|2019-12-07 15:00:00-06|2019-12-07 09:00:00-06||t||1|0|f
20382|TML 3ro. Teotihuacán Feb. 2018|2018-02-15 07:00:00-06|2018-02-15 18:00:00-06||128|55|http://www.kincamp.com/tml||2017-11-16|2022-10-03|t|150000|el colegio|kincamptml|||t|800|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20277|Aristos de Metepec Junio 2017|2017-06-23 09:00:00-05|2017-06-25 18:00:00-05|25|130|53|http://www.kincamp.com/aristos|<p>El costo del campamento es de $3,400 pesos (Tres mil cuatrocientos pesos 00/100MN).</p>\n\n<p>&middot; &nbsp; &nbsp; &nbsp; 1er pago $800 / 15 de diciembre 2016 (inscripci&oacute;n)</p>\n\n<p>&middot; &nbsp; &nbsp; &nbsp; 2do pago $650 / 31 de Enero 2017</p>\n\n<p>&middot; &nbsp; &nbsp; &nbsp; 3er pago $650 &nbsp;/ 15 de Marzo 2017</p>\n\n<p>&middot; &nbsp; &nbsp; &nbsp; 4to pago $650 / 28 de Abril 2017</p>\n\n<p><strong>&middot; &nbsp; &nbsp; &nbsp; Finiquito $650 / 2 Junio 2017</strong></p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>\n|2016-11-22|2017-12-21|t|150000|el colegio|kincamparistos|||t|3400|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20522|Ateret Yosef Marzo 2019|2019-03-12 07:00:00-06|2019-03-14 18:00:00-06|32|119|58|http://www.kincamp.com||2018-11-12|2022-10-03|t|150000|el colegio|-|||t|2850|f|f|15|15|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20355|Piaget 6to. primaria Junio 2018|2018-06-18 06:30:00-05|2018-06-22 16:00:00-05|32|123|56|http://www.kincamp.com/piaget||2017-09-04|2022-10-03|t|150000|el colegio|kincamppiaget|||f|7200|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20366|Piaget Prefirst Junio 2018|2018-06-06 07:40:00-05|2018-06-08 16:00:00-05|9|123|56|http://www.kincamp.com/piaget||2017-10-18|2022-10-03|t|150000|el colegio|kincamppiaget|||t|4150|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20348|Greengates J3 April 2018|2018-04-23 08:00:00-05|2018-04-26 17:00:00-05|48|22|55|http://www.kincamp.com/greengates||2017-08-25|2022-10-03|t|150000|at school|kincampgreengates|||t|5684|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20363|Piaget 1ro. Secundaria Febrero 2018|2018-02-19 06:30:00-06|2018-02-23 18:00:00-06|48|123|55|http://www.kincamp.com/piaget||2017-10-16|2022-10-03|t|150000|el colegio|kincamppiaget|||t|6600|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20335|Piaget 2do. primaria Enero 2018|2018-01-24 06:30:00-06|2018-01-26 15:30:00-06|47|123|55|http://www.kincamp.com/piaget||2017-08-14|2022-10-03|t|150000|el colegio|kincamppiaget|||t|4500|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20336|Piaget 4to. primaria Enero 2018|2018-01-23 06:30:00-06|2018-01-26 16:30:00-06||123|55|http://www.kincamp.com/piaget||2017-08-14|2022-10-03|t|150000|el colegio|kincamppiaget|||t|5600|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20341|Capacitación Inclusión Noviembre 2017|2017-11-18 09:30:00-06|2017-11-19 15:00:00-06|4|119|52|||2017-08-14|2022-10-03|t|0|la oficina|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20296|Juvenal Rendon Junio 2017|2017-06-12 14:30:00-05|2017-06-16 08:00:00-05|44|131|53|http://www.kincamp.com/juvenalrendon||2017-01-26|2017-12-21|t|150000|el colegio|kincampjuvenalrendon|||t|4850|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20298|Americano de Durango Junio 2017|2017-06-11 07:00:00-05|2017-06-17 15:00:00-05|32|132|53|http://www.kincamp.com/cadurango||2017-01-26|2017-12-21|t|150000|el colegio |kincampcadurango|||t|7300|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20310|London Special English Junio 2017 |2017-06-09 16:00:00-05|2017-06-10 13:30:00-05||10|53|http://www.kincamp.com/london||2017-05-15|2017-12-21|t|150000|las instalaciones de secundaria|kincamplondon|||t|1300|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20256|Hellen Keller Mayo 2017|2017-05-08 06:30:00-05|2017-05-12 18:00:00-05|32|108|51|http://www.kincamp.com/hellenkeller|<p>El costo del campamento es de $6,000 pesos (Seis mil pesos 00/100MN).</p>\n\n<p>Las fechas de pago son:</p>\n\n<p>-Primer fecha: 17&nbsp;de Octubre por un monto de $1,000 pesos<br />\n-Segunda fecha: 15&nbsp;de Noviembre por un monto de $1,000 pesos<br />\n-Tercer fecha: 16&nbsp;de enero 2016 por un monto de $1,000 pesos<br />\n-Cuarta fecha: 15&nbsp;de Febrero 2016 por un monto de $1,000 pesos<br />\n-Quinta fecha: 15 de Marzo 2016 por un monto de $1,000 pesos<br />\n-Fecha de liquidaci&oacute;n: 17&nbsp;de Abril 2016 por un monto de $1,000 pesos</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>\n|2016-09-27|2017-05-05|t|150000|el colegio|kincamphellenkeller|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20300|Columbia 3ro. de Secundaria Junio 2017|2017-06-02 07:00:00-05|2017-06-04 18:00:00-05|25|105|53|http://www.kincamp.com/columbia||2017-02-09|2017-06-01|t|150000|el colegio|kincampcolumbia|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20301|Ateret Yosef Mayo 2017|2017-05-22 07:00:00-05|2017-05-24 18:00:00-05|32|119|51|http://www.kincamp.com/||2017-02-09|2017-05-17|t|150000|el colegio|kincamp|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20257|Kin Corp Octubre 2016|2016-10-14 07:00:00-05|2016-10-15 18:00:00-05|2|119|9|http://www.kincamp.com/||2016-10-03|2016-10-14|t|0|no|no|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20274|Kin Corp: GNP Nov 2016|2016-11-17 08:00:00-06|2016-11-17 11:00:00-06||119|9|http://www.kincamp.com/||2016-11-09|2016-11-15|t|0|Calzada de Tlalpan 1978 |no|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20275|Kincorp: Sura|2016-11-18 08:00:00-06|2016-11-18 13:00:00-06||119|9|||2016-11-11|2016-11-14|t|0|Reforma 222|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20665|Capacitación Leyendas|2019-12-14 09:30:00-06|2019-12-14 15:00:00-06||119|60|||2019-11-13|2022-10-03|t|0|oficina|no hay|||t|0|f|f|15|15|2019-12-14 15:00:00-06|2019-12-14 09:30:00-06||t||1|0|f
20524|ATS 6to. Marzo 2019|2019-03-25 07:00:00-06|2019-03-29 18:00:00-06|32|118|58|http://www.kincamp.com/ats|<p>La fecha&nbsp;l&iacute;mite de pago&nbsp;y registro es el 11 de Marzo</p>|2018-11-12|2022-10-03|t|150000|el colegio|fogataats619|||t|7600|f|f|15|15|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20400|Kin Corp: Maguen Team Dic. 2017|2017-12-22 07:00:00-06|2017-12-22 18:00:00-06||119|52|||2017-11-24|2022-10-03|t|0|-|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20399|Kin Corp: Altegra Dic. 2017|2017-12-15 07:00:00-06|2017-12-16 18:00:00-06|26|119|52|||2017-11-24|2022-10-03|t||-|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20401|Kin Corp: Liverpool Dic. 2017|2017-12-15 07:00:00-06|2017-12-16 18:00:00-06||119|52|||2017-11-24|2022-10-03|t|0|-|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20402|Kin Corp: Continental Integración Dic. 2017|2017-12-08 07:00:00-06|2017-12-08 18:00:00-06|25|119|52|||2017-11-28|2022-10-03|t|0|-|nohay|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20377|Miraflores Cuernavaca 6to. Mayo 2018|2018-05-07 07:00:00-05|2018-05-10 18:00:00-05|32|14|55|http://www.kincamp.com/miraflores|<p>El costo del campamento es de $5,900 pesos (Cinco mil novecientos pesos 00/100MN)</p>\n\n<p>La fecha l&iacute;mite de pago es el d&iacute;a&nbsp;16 de Abril 2018</p>\n\n<p><strong>1er pago $500 &nbsp;/ 17 de Noviembre 2017 (Reservar fecha)</strong></p>\n\n<p><strong>2do pago $1080 / 15 de Diciembre 2017</strong></p>\n\n<p><strong>3er pago $1,080 / 15 de Enero 2018</strong></p>\n\n<p><strong>4to pago $1,080 / 15 de Febrero 2018</strong></p>\n\n<p><strong>5to pago $1,080 / 15 de Marzo 2018</strong></p>\n\n<p><strong>6to pago $1,080/ 16 de Abril 2018 (Finiquito)</strong></p>\n\n<p>Ponemos a tu disposici&oacute;n&nbsp;las siguientes formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>Usa la referencia: {{referencia}}</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2017-11-13|2022-10-03|t|150000|el colegio|kincampmiraflores|||t|5900|t|f|15|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20365|Hamilton Sec. Abril 2018|2018-04-27 07:00:00-05|2018-04-30 18:00:00-05|48|54|55|http://www.kincamp.com/hamilton||2017-10-16|2022-10-03|t|150000|el colegio|kincamphamilton|||t|5858|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20354|Piaget 1ro. primaria Marzo 2018|2018-03-07 06:30:00-06|2018-03-09 16:00:00-06|25|123|55|http://www.kincamp.com/piaget||2017-09-04|2022-10-03|t|150000|el colegio|kincamppiaget|||t|4300|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20359|Humanitree Bloom 5 Feb. 2018|2018-02-19 05:00:00-06|2018-02-25 14:00:00-06||138|55|http://www.kincamp.com/humanitree||2017-09-18|2022-10-03|t|150000|el colegio|kincamphumanitree|||t|19460|t|f|30|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20357|Columbia Secundaria Nov. 2017|2017-11-10 07:30:00-06|2017-11-12 18:00:00-06|48|105|52|http://www.kincamp.com/columbia||2017-09-11|2022-10-03|t|150000|el colegio|kincampcolumbia|||t|3950|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|f
20202|Churchill 3ro. sec. Octubre 2016|2016-10-09 09:00:00-05|2016-10-13 19:00:00-05|32|48|9|http://www.kincamp.com/tcs|<p>El costo del campamento es de $5,800 pesos (Cinco mil ochocientos&nbsp;pesos 00/100MN).</p>\n\n<p><strong>La fecha l&iacute;mite de pago es el d&iacute;a Viernes 30 de&nbsp;septiembre&nbsp;del presente.</strong></p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>\n|2016-06-13|2016-10-09|t|150000|el colegio|kincamptcs|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20204|Churchill 1ro. sec Octubre 2016|2016-10-09 07:00:00-05|2016-10-13 17:00:00-05|25|48|9|http://www.kincamp.com/tcs|<p>El costo del campamento es de $5,800 pesos (Cinco mil ochocientos&nbsp;pesos 00/100MN).</p>\n\n<p><strong>La fecha l&iacute;mite de pago es el d&iacute;a Viernes 30 de&nbsp;septiembre&nbsp;del presente.</strong></p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>\n|2016-06-13|2016-10-06|t|150000|el colegio|kincamptcs|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
