id|parent_id|camper_id|camp_id|paid|payment_date|created|updated|payment_amount|txn_number|payment_method_id|txn_type_id|currency_id
1632|10145|23554|20110|f|2015-10-11|2015-10-11|2017-12-21|0|23554|6|1|1
1637|23185|23560|20110|f|2015-10-11|2015-10-11|2017-12-21|0|23560|6|1|1
1639|23187|23562|20110|f|2015-10-11|2015-10-11|2017-12-21|0|23562|6|1|1
1638|23186|23561|20110|t|2015-09-14|2015-10-11|2017-12-21|0|23561|6|1|1
1615|20617|20646|20106|t|2015-09-14|2015-10-11|2017-12-21|0|20646|6|1|1
1635|23183|23557|20106|t|2015-09-14|2015-10-11|2017-12-21|0|23557|6|1|1
1648|23193|23568|20110|f|2015-10-11|2015-10-11|2017-12-21|0|23568|6|1|1
1653|23195|23572|20105|f|2015-10-11|2015-10-11|2017-12-21|0|23572|6|1|1
1646|10037|9468|20110|t|2015-09-15|2015-10-11|2017-12-21|0|9468|6|1|1
1660|23199|23577|20105|t|2015-09-15|2015-10-11|2017-12-21|0|23577|6|1|1
1677|9934|9393|20107|f|2015-10-11|2015-10-11|2017-12-21|0|9393|6|1|1
1678|9934|23585|20105|f|2015-10-11|2015-10-11|2017-12-21|0|23585|6|1|1
1671|20615|20644|20106|t|2015-09-17|2015-10-11|2017-12-21|0|20644|6|1|1
1672|20615|20642|20106|t|2015-09-17|2015-10-11|2017-12-21|0|20642|6|1|1
1690|10247|9678|20110|f|2015-10-11|2015-10-11|2017-12-21|0|9678|6|1|1
1692|23207|23588|20107|f|2015-10-11|2015-10-11|2017-12-21|0|23588|6|1|1
1693|9956|23590|20110|f|2015-10-11|2015-10-11|2017-12-21|0|23590|6|1|1
1685|9521|9020|20094|t|2015-08-18|2015-10-11|2017-12-21|0|9020|6|1|1
1701|7958|7744|20094|f|2015-10-11|2015-10-11|2017-12-21|0|7744|6|1|1
1702|10106|9534|20110|f|2015-10-11|2015-10-11|2017-12-21|0|9534|6|1|1
1712|20605|20630|20106|f|2015-10-11|2015-10-11|2017-12-21|0|20630|6|1|1
1715|23220|23604|20101|f|2015-10-11|2015-10-11|2017-12-21|0|23604|6|1|1
1614|23174|23544|20105|t|2015-09-21|2015-10-11|2017-12-21|0|23544|6|1|1
1618|23175|23547|20105|t|2015-09-20|2015-10-11|2017-12-21|0|23547|6|1|1
1661|23200|23578|20105|t|2015-09-22|2015-10-11|2017-12-21|0|23578|6|1|1
1566|23151|23510|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23510|6|1|1
1554|20756|23498|20101|t|2015-09-23|2015-10-11|2017-12-21|0|23498|6|1|1
1655|6369|23573|20105|t|2015-09-24|2015-10-11|2017-12-21|0|23573|6|1|1
1573|23154|23515|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23515|6|1|1
1621|23176|23549|20101|t|2015-09-11|2015-10-11|2017-12-21|0|23549|6|1|1
1717|9923|20665|20106|t|2015-09-25|2015-10-11|2017-12-21|0|20665|6|1|1
1600|23162|23529|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23529|6|1|1
1590|3610|23528|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23528|6|1|1
1587|23158|23525|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23525|6|1|1
1578|23121|23522|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23522|6|1|1
1577|20856|23520|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23520|6|1|1
1575|10191|23517|20101|t|2015-09-24|2015-10-11|2017-12-21|0|23517|6|1|1
1572|10126|23514|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23514|6|1|1
1569|8350|23512|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23512|6|1|1
1565|23150|23509|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23509|6|1|1
1563|23149|23507|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23507|6|1|1
1560|6542|23505|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23505|6|1|1
1559|8179|23504|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23504|6|1|1
1558|8084|23503|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23503|6|1|1
1555|10179|23499|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23499|6|1|1
1561|23148|23506|20101|t|2015-09-28|2015-10-11|2017-12-21|0|23506|6|1|1
1713|23217|23600|20107|t|2015-10-07|2015-10-11|2017-12-21|0|23600|6|1|1
1644|23192|23567|20105|t|2015-09-29|2015-10-11|2017-12-21|0|23567|6|1|1
1698|9939|9396|20107|t|2015-09-29|2015-10-11|2017-12-21|0|9396|6|1|1
1556|8142|23501|20101|t|2015-09-29|2015-10-11|2017-12-21|0|23501|6|1|1
1688|20622|20651|20106|t|2015-09-29|2015-10-11|2017-12-21|0|20651|6|1|1
1629|9954|9412|20107|t|2015-09-29|2015-10-11|2017-12-21|0|9412|6|1|1
1628|23180|23553|20105|t|2015-09-29|2015-10-11|2017-12-21|0|23553|6|1|1
1706|9927|9385|20107|t|2015-09-28|2015-10-11|2017-12-21|0|9385|6|1|1
1705|23213|23594|20105|t|2015-09-29|2015-10-11|2017-12-21|0|23594|6|1|1
1687|9926|9384|20107|t|2015-09-29|2015-10-11|2017-12-21|0|9384|6|1|1
1634|23182|23556|20105|t|2015-09-29|2015-10-11|2017-12-21|0|23556|6|1|1
1658|23197|23575|20105|t|2015-09-30|2015-10-11|2017-12-21|0|23575|6|1|1
1576|20869|23518|20101|t|2015-09-30|2015-10-11|2017-12-21|0|23518|6|1|1
1574|6602|23516|20101|t|2015-09-30|2015-10-11|2017-12-21|0|23516|6|1|1
1570|23153|23513|20101|t|2015-09-30|2015-10-11|2017-12-21|0|23513|6|1|1
1680|23204|23586|20107|t|2015-10-08|2015-10-11|2017-12-21|0|23586|6|1|1
1675|23196|23583|20105|t|2015-09-30|2015-10-11|2017-12-21|0|23583|6|1|1
1684|6488|21129|20107|t|2015-10-01|2015-10-11|2017-12-21|0|21129|6|1|1
1666|9960|9417|20110|t|2015-09-17|2015-10-11|2017-12-21|0|9417|6|1|1
1643|23191|23565|20110|t|2015-10-28|2015-10-11|2017-12-21|0|23565|6|1|1
1647|9959|9416|20110|t|2015-10-28|2015-10-11|2017-12-21|0|9416|6|1|1
1682|10355|9765|20110|t|2015-10-30|2015-10-11|2017-12-21|0|9765|6|1|1
1662|9951|9409|20110|t|2015-10-30|2015-10-11|2017-12-21|0|9409|6|1|1
1696|23210|23591|20110|t|2015-11-05|2015-10-11|2017-12-21|0|23591|6|1|1
1651|23194|23571|20110|t|2015-11-06|2015-10-11|2017-12-21|0|23571|6|1|1
1700|20604|20629|20106|t|2015-10-02|2015-10-11|2017-12-21|0|20629|6|1|1
1641|23189|23563|20105|t|2015-10-01|2015-10-11|2017-12-21|0|23563|6|1|1
1610|20910|20987|20107|t|2015-10-02|2015-10-11|2017-12-21|0|20987|6|1|1
1681|20619|20647|20106|t|2015-10-02|2015-10-11|2017-12-21|0|20647|6|1|1
1636|7925|23558|20105|t|2015-10-02|2015-10-11|2017-12-21|0|23558|6|1|1
1673|23188|23581|20105|t|2015-09-23|2015-10-11|2017-12-21|0|23581|6|1|1
1719|9936|9392|20107|t|2015-10-01|2015-10-11|2017-12-21|0|9392|6|1|1
1686|9974|9420|20107|t|2015-10-01|2015-10-11|2017-12-21|0|9420|6|1|1
1676|23203|23584|20105|t|2015-10-01|2015-10-11|2017-12-21|0|23584|6|1|1
1697|20610|20636|20106|t|2015-10-01|2015-10-11|2017-12-21|0|20636|6|1|1
1710|20641|20679|20106|t|2015-10-02|2015-10-11|2017-12-21|0|20679|6|1|1
1691|9987|9432|20107|t|2015-10-02|2015-10-11|2017-12-21|0|9432|6|1|1
1674|23188|23582|20107|t|2015-10-01|2015-10-11|2017-12-21|0|23582|6|1|1
1704|23212|23593|20105|t|2015-10-04|2015-10-11|2017-12-21|0|23593|6|1|1
4847|25572|26547|20262|t|2017-05-30|2017-12-21|2017-12-21|-4500|26547|1|3|1
1606|10012|9443|20107|t|2015-10-02|2015-10-11|2017-12-21|0|9443|6|1|1
1669|23202|23580|20105|t|2015-10-10|2015-10-11|2017-12-21|0|23580|6|1|1
1689|23208|23589|20107|t|2015-10-01|2015-10-11|2017-12-21|0|23589|6|1|1
1709|9955|9427|20107|t|2015-10-12|2015-10-11|2017-12-21|0|9427|6|1|1
1695|20909|20986|20107|t|2015-09-18|2015-10-11|2017-12-21|0|20986|6|1|1
1657|9947|23574|20110|t|2015-10-14|2015-10-11|2017-12-21|0|23574|6|1|1
1711|23216|23599|20105|t|2015-09-20|2015-10-11|2017-12-21|0|23599|6|1|1
1726|10030|9461|20107|f|2015-10-11|2015-10-11|2017-12-21|0|9461|6|1|1
1732|7929|23596|20106|f|2015-10-11|2015-10-11|2017-12-21|0|23596|6|1|1
1741|20644|20682|20106|t|2015-09-22|2015-10-11|2017-12-21|0|20682|6|1|1
1742|23233|23620|20105|t|2015-09-17|2015-10-11|2017-12-21|0|23620|6|1|1
1745|23236|23622|20105|f|2015-10-11|2015-10-11|2017-12-21|0|23622|6|1|1
1746|23236|23623|20106|f|2015-10-11|2015-10-11|2017-12-21|0|23623|6|1|1
1749|20645|20684|20106|f|2015-10-11|2015-10-11|2017-12-21|0|20684|6|1|1
1750|20645|21108|20107|f|2015-10-11|2015-10-11|2017-12-21|0|21108|6|1|1
1754|20623|20654|20106|t|2015-09-18|2015-10-11|2017-12-21|0|20654|6|1|1
1743|10014|20634|20107|t|2015-09-23|2015-10-11|2017-12-21|0|20634|6|1|1
1718|9923|9382|20107|t|2015-09-25|2015-10-11|2017-12-21|0|9382|6|1|1
1759|23242|23631|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23631|6|1|1
1736|23231|23618|20101|t|2015-09-25|2015-10-11|2017-12-21|0|23618|6|1|1
1760|9925|9383|20107|t|2015-09-25|2015-10-11|2017-12-21|0|9383|6|1|1
1765|20712|20767|20110|t|2015-09-28|2015-10-11|2017-12-21|0|20767|6|1|1
1764|20712|23638|20110|t|2015-09-28|2015-10-11|2017-12-21|0|23638|6|1|1
1761|20633|20670|20106|t|2015-09-23|2015-10-11|2017-12-21|0|20670|6|1|1
1838|20635|20673|20106|t|2015-09-27|2015-10-11|2017-12-21|0|20673|6|1|1
1731|20618|20661|20106|t|2015-09-28|2015-10-11|2017-12-21|0|20661|6|1|1
1730|20618|23610|20105|t|2015-09-28|2015-10-11|2017-12-21|0|23610|6|1|1
1769|20616|20643|20106|t|2015-09-28|2015-10-11|2017-12-21|0|20643|6|1|1
1770|6399|20635|20106|f|2015-10-11|2015-10-11|2017-12-21|0|20635|6|1|1
1775|10055|20977|20110|f|2015-10-11|2015-10-11|2017-12-21|0|20977|6|1|1
1776|10055|9522|20110|f|2015-10-11|2015-10-11|2017-12-21|0|9522|6|1|1
1777|23267|23664|20105|f|2015-10-11|2015-10-11|2017-12-21|0|23664|6|1|1
1773|20104|20663|20106|t|2015-09-29|2015-10-11|2017-12-21|0|20663|6|1|1
1740|7946|20645|20106|t|2015-09-29|2015-10-11|2017-12-21|0|20645|6|1|1
1683|7903|20658|20106|t|2015-09-29|2015-10-11|2017-12-21|0|20658|6|1|1
1783|20651|20691|20106|f|2015-10-11|2015-10-11|2017-12-21|0|20691|6|1|1
1785|23270|23673|20107|t|2015-09-29|2015-10-11|2017-12-21|0|23673|6|1|1
1788|23276|23681|20105|f|2015-10-11|2015-10-11|2017-12-21|0|23681|6|1|1
1767|9938|9395|20107|t|2015-09-29|2015-10-11|2017-12-21|0|9395|6|1|1
1734|23230|23617|20106|t|2015-09-29|2015-10-11|2017-12-21|0|23617|6|1|1
1787|7921|23680|20106|t|2015-09-30|2015-10-11|2017-12-21|0|23680|6|1|1
1790|23277|23682|20105|t|2015-09-29|2015-10-11|2017-12-21|0|23682|6|1|1
1564|8187|23508|20101|t|2015-09-30|2015-10-11|2017-12-21|0|23508|6|1|1
1810|21017|21116|20107|f|2015-10-11|2015-10-11|2017-12-21|0|21116|6|1|1
1799|21016|21142|20107|t|2015-10-01|2015-10-11|2017-12-21|0|21142|6|1|1
1817|20637|20675|20106|t|2015-10-02|2015-10-11|2017-12-21|0|20675|6|1|1
1820|7927|9399|20107|t|2015-10-02|2015-10-11|2017-12-21|0|9399|6|1|1
1782|20638|20676|20106|t|2015-10-02|2015-10-11|2017-12-21|0|20676|6|1|1
1825|7966|9402|20107|f|2015-10-11|2015-10-11|2017-12-21|0|9402|6|1|1
1722|21034|21141|20107|t|2015-10-01|2015-10-11|2017-12-21|0|21141|6|1|1
1762|20608|20639|20106|t|2015-10-02|2015-10-11|2017-12-21|0|20639|6|1|1
1744|6423|9451|20107|t|2015-10-02|2015-10-11|2017-12-21|0|9451|6|1|1
1818|20642|20680|20106|t|2015-10-02|2015-10-11|2017-12-21|0|20680|6|1|1
1804|20632|20669|20106|t|2015-10-01|2015-10-11|2017-12-21|0|20669|6|1|1
1793|10026|9457|20107|t|2015-10-01|2015-10-11|2017-12-21|0|9457|6|1|1
1813|23287|23695|20105|t|2015-10-01|2015-10-11|2017-12-21|0|23695|6|1|1
1720|9936|20668|20106|t|2015-10-01|2015-10-11|2017-12-21|0|20668|6|1|1
1798|9932|9389|20107|t|2015-10-01|2015-10-11|2017-12-21|0|9389|6|1|1
1812|23288|23694|20106|t|2015-10-01|2015-10-11|2017-12-21|0|23694|6|1|1
1811|23287|23693|20107|t|2015-10-01|2015-10-11|2017-12-21|0|23693|6|1|1
1806|23257|23690|20107|t|2015-10-01|2015-10-11|2017-12-21|0|23690|6|1|1
1723|23223|23607|20105|t|2015-10-01|2015-10-11|2017-12-21|0|23607|6|1|1
1789|20614|20641|20106|t|2015-10-01|2015-10-11|2017-12-21|0|20641|6|1|1
1822|23293|23700|20105|t|2015-10-01|2015-10-11|2017-12-21|0|23700|6|1|1
1786|9933|9390|20107|t|2015-09-30|2015-10-11|2017-12-21|0|9390|6|1|1
1752|20627|20660|20106|t|2015-10-01|2015-10-11|2017-12-21|0|20660|6|1|1
1763|23247|23635|20105|t|2015-10-02|2015-10-11|2017-12-21|0|23635|6|1|1
1800|9982|9424|20107|t|2015-10-02|2015-10-11|2017-12-21|0|9424|6|1|1
1819|6486|9401|20107|t|2015-10-02|2015-10-11|2017-12-21|0|9401|6|1|1
1815|6499|9439|20107|t|2015-10-02|2015-10-11|2017-12-21|0|9439|6|1|1
1803|7496|21138|20107|t|2015-10-01|2015-10-11|2017-12-21|0|21138|6|1|1
1826|7912|23703|20105|t|2015-10-03|2015-10-11|2017-12-21|0|23703|6|1|1
1792|23281|23684|20107|t|2015-10-02|2015-10-11|2017-12-21|0|23684|6|1|1
1824|23295|23702|20107|t|2015-10-02|2015-10-11|2017-12-21|0|23702|6|1|1
1780|23268|23668|20105|t|2015-10-02|2015-10-11|2017-12-21|0|23668|6|1|1
1797|6426|20650|20106|t|2015-09-17|2015-10-11|2017-12-21|0|20650|6|1|1
1821|23292|23699|20106|t|2015-10-02|2015-10-11|2017-12-21|0|23699|6|1|1
1751|23238|23625|20105|t|2015-10-05|2015-10-11|2017-12-21|0|23625|6|1|1
1774|23265|23662|20105|t|2015-10-05|2015-10-11|2017-12-21|0|23662|6|1|1
1829|23245|23709|20105|t|2015-10-05|2015-10-11|2017-12-21|0|23709|6|1|1
1801|20824|20888|20107|t|2015-10-30|2015-10-11|2017-12-21|0|20888|6|1|1
1747|10028|9459|20107|t|2015-10-05|2015-10-11|2017-12-21|0|9459|6|1|1
1827|23296|23704|20107|t|2015-10-05|2015-10-11|2017-12-21|0|23704|6|1|1
1830|10013|9444|20110|f|2015-10-11|2015-10-11|2017-12-21|0|9444|6|1|1
1814|20914|20993|20107|t|2015-10-05|2015-10-11|2017-12-21|0|20993|6|1|1
1735|23228|23615|20107|t|2015-10-02|2015-10-11|2017-12-21|0|23615|6|1|1
1823|23291|23701|20105|t|2015-10-06|2015-10-11|2017-12-21|0|23701|6|1|1
1835|7978|20653|20106|t|2015-10-02|2015-10-11|2017-12-21|0|20653|6|1|1
1816|20613|20640|20106|t|2015-10-06|2015-10-11|2017-12-21|0|20640|6|1|1
1837|7777|20686|20106|t|2015-10-07|2015-10-11|2017-12-21|0|20686|6|1|1
1809|20845|20912|20107|t|2015-10-01|2015-10-11|2017-12-21|0|20912|6|1|1
4848|25574|26549|20262|t|2017-05-30|2017-12-21|2017-12-21|-4500|26549|1|3|1
1840|23314|23725|20107|t|2015-10-02|2015-10-11|2017-12-21|0|23725|6|1|1
1841|10034|9466|20107|t|2015-10-02|2015-10-11|2017-12-21|0|9466|6|1|1
1808|23286|23692|20106|t|2015-10-08|2015-10-11|2017-12-21|0|23692|6|1|1
1832|20639|20677|20106|t|2015-09-30|2015-10-11|2017-12-21|0|20677|6|1|1
1739|10172|9596|20110|t|2015-10-28|2015-10-11|2017-12-21|0|9596|6|1|1
1738|10172|9595|20110|t|2015-10-28|2015-10-11|2017-12-21|0|9595|6|1|1
1756|10102|9530|20110|t|2015-10-29|2015-10-11|2017-12-21|0|9530|6|1|1
1772|23263|23656|20139|t|2015-11-10|2015-10-11|2017-12-21|0|23656|6|1|1
1795|10027|9458|20107|t|2015-10-08|2015-10-11|2017-12-21|0|9458|6|1|1
1796|10027|23685|20105|t|2015-10-08|2015-10-11|2017-12-21|0|23685|6|1|1
1842|23320|23735|20105|t|2015-10-09|2015-10-11|2017-12-21|0|23735|6|1|1
1843|23325|23739|20106|f|2015-10-11|2015-10-11|2017-12-21|0|23739|6|1|1
1784|11088|20624|20106|t|2015-10-01|2015-10-11|2017-12-21|0|20624|6|1|1
1844|10025|9456|20107|t|2015-10-12|2015-10-11|2017-12-21|0|9456|6|1|1
1836|6398|20683|20106|t|2015-09-28|2015-10-11|2017-12-21|0|20683|6|1|1
1833|23302|23710|20105|t|2015-10-02|2015-10-11|2017-12-21|0|23710|6|1|1
1845|20646|20685|20106|t|2015-10-02|2015-10-11|2017-12-21|0|20685|6|1|1
1846|20943|21032|20107|t|2015-10-02|2015-10-11|2017-12-21|0|21032|6|1|1
1848|23328|23745|20105|t|2015-10-02|2015-10-11|2017-12-21|0|23745|6|1|1
1847|6370|20667|20106|t|2015-09-30|2015-10-11|2017-12-21|0|20667|6|1|1
1757|20625|20657|20106|t|2015-09-24|2015-10-11|2017-12-21|0|20657|6|1|1
1849|20643|20681|20106|t|2015-10-12|2015-10-11|2017-12-21|0|20681|6|1|1
1851|23322|23753|20106|t|2015-10-02|2015-10-11|2017-12-21|0|23753|6|1|1
1831|21031|21137|20107|t|2015-10-05|2015-10-11|2017-12-21|0|21137|6|1|1
1852|23338|23758|20105|f|2015-10-11|2015-10-11|2017-12-21|0|23758|6|1|1
1853|10249|9680|20110|f|2015-10-11|2015-10-11|2017-12-21|0|9680|6|1|1
1855|10240|9671|20110|t|2015-10-14|2015-10-11|2017-12-21|0|9671|6|1|1
1858|9947|9408|20110|t|2015-10-14|2015-10-11|2017-12-21|0|9408|6|1|1
1869|23367|23791|20135|f|2015-10-21|2015-10-21|2017-12-21|0|23791|6|1|1
1876|23383|23807|20135|f|2015-10-26|2015-10-26|2017-12-21|0|23807|6|1|1
1667|9960|20749|20110|t|2015-10-09|2015-10-11|2017-12-21|0|20749|6|1|1
1778|10068|23666|20110|t|2015-10-28|2015-10-11|2017-12-21|0|23666|6|1|1
1649|9959|23569|20110|t|2015-10-28|2015-10-11|2017-12-21|0|23569|6|1|1
1870|21625|21773|20139|t|2015-10-28|2015-10-22|2017-12-21|0|21773|6|1|1
1755|10102|20771|20110|t|2015-10-29|2015-10-11|2017-12-21|0|20771|6|1|1
1871|10363|9774|20110|t|2015-10-29|2015-10-23|2017-12-21|0|9774|6|1|1
1888|10274|9709|20110|f|2015-10-29|2015-10-29|2017-12-21|0|9709|6|1|1
1889|10274|9708|20110|f|2015-10-29|2015-10-29|2017-12-21|0|9708|6|1|1
1892|10062|20720|20110|f|2015-10-29|2015-10-29|2017-12-21|0|20720|6|1|1
1894|10320|9747|20110|f|2015-10-29|2015-10-29|2017-12-21|0|9747|6|1|1
1897|20865|21069|20110|f|2015-10-29|2015-10-29|2017-12-21|0|21069|6|1|1
1899|10076|9503|20110|f|2015-10-29|2015-10-29|2017-12-21|0|9503|6|1|1
1900|10356|23827|20110|f|2015-10-29|2015-10-29|2017-12-21|0|23827|6|1|1
1901|10356|9764|20110|f|2015-10-29|2015-10-29|2017-12-21|0|9764|6|1|1
1902|10070|9497|20110|f|2015-10-29|2015-10-29|2017-12-21|0|9497|6|1|1
1903|10341|9784|20110|f|2015-10-29|2015-10-29|2017-12-21|0|9784|6|1|1
1904|10341|23829|20110|f|2015-10-29|2015-10-29|2017-12-21|0|23829|6|1|1
1890|10360|9770|20110|t|2015-10-30|2015-10-29|2017-12-21|0|9770|6|1|1
1896|21014|21114|20110|t|2015-09-29|2015-10-29|2017-12-21|0|21114|6|1|1
1908|23403|23835|20110|f|2015-10-30|2015-10-30|2017-12-21|0|23835|6|1|1
1909|10336|9754|20110|f|2015-10-30|2015-10-30|2017-12-21|0|9754|6|1|1
1910|10336|23836|20110|f|2015-10-30|2015-10-30|2017-12-21|0|23836|6|1|1
1911|10073|9500|20110|f|2015-10-30|2015-10-30|2017-12-21|0|9500|6|1|1
1912|20667|20715|20110|f|2015-10-30|2015-10-30|2017-12-21|0|20715|6|1|1
1913|20762|20821|20110|f|2015-10-30|2015-10-30|2017-12-21|0|20821|6|1|1
1915|20964|21054|20110|f|2015-11-02|2015-11-02|2017-12-21|0|21054|6|1|1
1916|10358|9769|20110|f|2015-11-02|2015-11-02|2017-12-21|0|9769|6|1|1
1917|10010|9441|20110|f|2015-11-02|2015-11-02|2017-12-21|0|9441|6|1|1
1918|10147|9579|20110|f|2015-11-02|2015-11-02|2017-12-21|0|9579|6|1|1
1919|10016|20712|20110|f|2015-11-02|2015-11-02|2017-12-21|0|20712|6|1|1
1920|10016|9449|20110|f|2015-11-02|2015-11-02|2017-12-21|0|9449|6|1|1
1921|10033|9465|20110|f|2015-11-02|2015-11-02|2017-12-21|0|9465|6|1|1
1923|10007|9438|20110|f|2015-11-03|2015-11-03|2017-12-21|0|9438|6|1|1
1891|10103|9531|20110|t|2015-11-27|2015-10-29|2017-12-21|0|9531|6|1|1
1927|23422|23852|20110|f|2015-11-03|2015-11-03|2017-12-21|0|23852|6|1|1
1928|10289|9715|20110|f|2015-11-04|2015-11-04|2017-12-21|0|9715|6|1|1
1929|23426|23857|20110|f|2015-11-04|2015-11-04|2017-12-21|0|23857|6|1|1
1857|20733|20832|20110|t|2015-11-05|2015-10-11|2017-12-21|0|20832|6|1|1
1932|23428|23859|20110|f|2015-11-06|2015-11-06|2017-12-21|0|23859|6|1|1
1933|23429|23860|20139|f|2015-11-06|2015-11-06|2017-12-21|0|23860|6|1|1
1898|10310|9736|20110|t|2015-11-06|2015-10-29|2017-12-21|0|9736|6|1|1
1934|10180|9604|20110|t|2015-11-06|2015-11-06|2017-12-21|0|9604|6|1|1
1886|23398|23825|20110|t|2015-11-29|2015-10-29|2017-12-21|0|23825|6|1|1
1937|23435|23867|20110|f|2015-11-08|2015-11-08|2017-12-21|0|23867|6|1|1
1938|23439|23873|20110|f|2015-11-08|2015-11-08|2017-12-21|0|23873|6|1|1
1939|21401|21523|20139|t|2015-11-08|2015-11-08|2017-12-21|0|21523|6|1|1
1863|23360|23782|20135|t|2015-11-11|2015-10-19|2017-12-21|0|23782|6|1|1
1864|21620|21769|20139|t|2015-11-13|2015-10-19|2017-12-21|0|21769|6|1|1
1942|23469|23908|20139|t|2015-11-13|2015-11-13|2017-12-21|0|23908|6|1|1
1859|21648|21798|20139|t|2015-11-13|2015-10-11|2017-12-21|0|21798|6|1|1
1931|23427|23858|20139|t|2015-11-13|2015-11-06|2017-12-21|0|23858|6|1|1
1947|23524|23971|20135|f|2015-11-23|2015-11-23|2017-12-21|0|23971|6|1|1
1941|23437|23907|20135|t|2015-11-12|2015-11-12|2017-12-21|0|23907|6|1|1
1879|23386|23810|20135|t|2015-12-15|2015-10-27|2017-12-21|0|23810|6|1|1
1958|23778|24344|20129|t|2016-01-16|2016-01-15|2017-12-21|0|24344|6|1|1
1956|23741|24300|20129|t|2016-01-27|2016-01-15|2017-12-21|0|24300|6|1|1
1957|21483|21606|20129|t|2016-02-29|2016-01-15|2017-12-21|0|21606|6|1|1
1964|23720|24271|20129|t|2016-01-21|2016-01-15|2017-12-21|0|24271|6|1|1
1965|23423|23853|20129|t|2016-01-13|2016-01-15|2017-12-21|0|23853|6|1|1
1966|23332|23751|20129|t|2016-01-29|2016-01-15|2017-12-21|0|23751|6|1|1
1959|20835|23724|20129|t|2016-01-11|2016-01-15|2017-12-21|0|23724|6|1|1
4849|25569|26545|20262|t|2017-05-30|2017-12-21|2017-12-21|-4500|26545|1|3|1
1960|6852|6706|20129|t|2016-01-20|2016-01-15|2017-12-21|0|6706|6|1|1
1953|23777|24342|20114|t|2016-01-25|2016-01-15|2017-12-21|0|24342|6|1|1
1952|20179|24339|20114|t|2016-01-25|2016-01-15|2017-12-21|0|24339|6|1|1
1954|23779|24347|20114|t|2016-01-20|2016-01-15|2017-12-21|0|24347|6|1|1
1951|23781|24348|20114|t|2016-02-03|2016-01-15|2017-12-21|0|24348|6|1|1
1875|23380|23806|20135|t|2016-02-22|2015-10-24|2017-12-21|0|23806|6|1|1
1967|6658|24273|20129|t|2016-02-25|2016-01-15|2017-12-21|0|24273|6|1|1
1866|21091|23785|20135|t|2016-03-16|2015-10-20|2017-12-21|0|23785|6|1|1
1940|23458|23890|20135|t|2016-04-06|2015-11-09|2017-12-21|0|23890|6|1|1
1946|23483|23922|20135|t|2016-04-06|2015-11-19|2017-12-21|0|23922|6|1|1
1949|23709|24254|20135|t|2016-04-04|2016-01-07|2017-12-21|0|24254|6|1|1
1854|23339|23759|20135|t|2016-04-13|2015-10-11|2017-12-21|0|23759|6|1|1
1948|23636|24170|20135|t|2016-04-13|2015-12-15|2017-12-21|0|24170|6|1|1
1878|23385|23809|20135|t|2016-04-13|2015-10-27|2017-12-21|0|23809|6|1|1
1862|23354|23775|20135|t|2016-04-14|2015-10-11|2017-12-21|0|23775|6|1|1
1874|23379|23805|20135|t|2016-04-14|2015-10-24|2017-12-21|0|23805|6|1|1
1881|23387|23812|20135|t|2016-04-15|2015-10-27|2017-12-21|0|23812|6|1|1
1944|23474|23911|20135|t|2016-04-15|2015-11-16|2017-12-21|0|23911|6|1|1
1882|23389|23813|20135|t|2016-04-15|2015-10-27|2017-12-21|0|23813|6|1|1
1880|23388|23811|20135|t|2016-04-15|2015-10-27|2017-12-21|0|23811|6|1|1
1907|23402|23834|20135|t|2016-04-05|2015-10-30|2017-12-21|0|23834|6|1|1
1926|23421|23851|20135|t|2016-04-16|2015-11-03|2017-12-21|0|23851|6|1|1
1914|23404|23837|20135|t|2016-04-18|2015-10-30|2017-12-21|0|23837|6|1|1
1865|23361|23784|20135|t|2016-04-19|2015-10-20|2017-12-21|0|23784|6|1|1
1936|23434|23866|20135|t|2016-04-20|2015-11-07|2017-12-21|0|23866|6|1|1
1872|23377|23803|20135|t|2016-04-22|2015-10-23|2017-12-21|0|23803|6|1|1
1922|23415|23846|20135|t|2016-04-22|2015-11-02|2017-12-21|0|23846|6|1|1
1883|23390|23814|20135|t|2016-04-27|2015-10-28|2017-12-21|0|23814|6|1|1
1893|10062|9487|20110|f|2015-10-29|2015-10-29|2017-12-21|0|9487|6|1|1
1971|6658|21056|20129|f|2016-01-15|2016-01-15|2017-12-21|0|21056|6|1|1
1993|23690|24231|20174|f|2016-01-15|2016-01-15|2017-12-21|0|24231|6|1|1
1994|23658|24196|20174|f|2016-01-15|2016-01-15|2017-12-21|0|24196|6|1|1
